Member ID,Email Address,Website,Newsletter,Tasting,Call,Visits,Customer_Segment,Wealth Range Estimate,Status,Date
201500881,vhor46@gmx.com,0,0,0,551.45,0,High Roller,$400-800k,Continuing,11/21/19 19:34
201400834,ewest@aol.com,0,0,120.84,0,1,Casual Visitor,Below $100k,Continuing,11/21/19 23:15
201600131,flyn63@earthlink.net,0,0,24,0,1,Casual Visitor,$100-200k,Continuing,11/22/19 2:49
201501316,cwebb6@yahoo.com,0,0,192.86,0,1,Casual Visitor,Below $100k,Continuing,11/22/19 3:04
201600614,mirandab@mac.com,0,0,277.69,0,2,Casual Visitor,$200-400k,Continuing,11/22/19 6:52
201600974,jamr88@earthlink.net,0,0,34.56,0,1,Casual Visitor,Below $100k,Continuing,11/22/19 7:30
201604059,wlopez9@charter.net,0,0,235.36,0,2,Casual Visitor,$100-200k,Continuing,11/22/19 8:04
201501279,halle@comcast.net,0,0,0,153.55,0,High Roller,$400-800k,Continuing,11/22/19 9:23
201500644,ross3@att.net,0,303.94,0,0,0,Luxury Estate,$400-800k,Continuing,11/22/19 10:03
201602762,noble6@google.com,0,0,102.8,0,1,Casual Visitor,$100-200k,Continuing,11/22/19 11:05
201501432,ldav35@aol.com,0,0,84.1,0,1,Casual Visitor,Below $100k,Continuing,11/22/19 11:07
201604141,ogra46@mail.com,0,0,374.77,0,3,Casual Visitor,$200-400k,Continuing,11/22/19 14:08
201602987,colon6@mac.com,0,0,147.21,0,1,Casual Visitor,$100-200k,Continuing,11/22/19 14:31
201602413,bstein1@googlemail.com,0,258.03,0,0,0,Luxury Estate,$800-1200k,Continuing,11/22/19 15:43
201502307,mjohnson6@gmx.com,0,54.16,371.06,0,4,Casual Visitor,$400-800k,Continuing,11/22/19 15:53
201600241,mlivingston@googlemail.com,452.89,0,0,0,0,Wine Enthusiast,$200-400k,Continuing,11/22/19 16:28
201600201,dmccormick@cox.net,0,0,232.97,0,2,Casual Visitor,$100-200k,Continuing,11/22/19 16:59
201602108,johnson4@cox.net,0,195.95,0,0,0,Luxury Estate,$400-800k,Continuing,11/22/19 19:23
201501155,peck3@verizon.net,0,0,0,411.48,0,High Roller,$400-800k,Continuing,11/22/19 21:37
201603102,whitehead1@gmail.com,0,0,92.65,0,1,Casual Visitor,Below $100k,Continuing,11/23/19 1:51
201501498,mochoa@live.com,0,265.48,0,0,0,Luxury Estate,$800-1200k,Continuing,11/23/19 1:56
201603733,k.payne@mail.com,0,0,73.44,0,2,Casual Visitor,$200-400k,Continuing,11/23/19 5:39
201600264,smcc72@mail.com,0,43.69,666.15,0,4,Casual Visitor,$400-800k,Continuing,11/23/19 5:52
201601006,jsco59@sbcglobal.net,216.05,139.04,259.02,0,1,Wine Enthusiast,$200-400k,Continuing,11/23/19 6:59
201501202,cflores@google.com,0,0,0,635.33,0,High Roller,$400-800k,Continuing,11/23/19 11:34
201500662,dburke8@facebook.com,0,0,114.58,0,1,Casual Visitor,Below $100k,Continuing,11/23/19 12:53
201601448,malexander@hotmail.com,0,383.28,0,0,0,Luxury Estate,$1200-1800k,Continuing,11/23/19 16:14
201603487,d.porter@gmail.com,0,0,193.51,0,1,Casual Visitor,$100-200k,Continuing,11/23/19 17:04
201502453,h.williams@gmail.com,0,0,0,297.81,0,High Roller,$400-800k,Continuing,11/23/19 17:38
201600250,rodriguezj@gmx.com,0,0,170.02,0,2,Casual Visitor,$200-400k,Continuing,11/23/19 20:49
201604006,sosa6@att.net,0,0,415.16,0,4,Casual Visitor,$400-800k,Continuing,11/23/19 21:56
201602896,green1@gmail.com,0,131.21,0,0,0,Luxury Estate,$400-800k,Continuing,11/23/19 23:02
201500505,wgreen6@facebook.com,0,0,75.69,0,3,Casual Visitor,$200-400k,Continuing,11/24/19 0:46
201603279,rtra74@bellsouth.net,0,0,125.48,0,1,Casual Visitor,$100-200k,Continuing,11/24/19 0:48
201400684,jjon86@earthlink.net,0,0,24,0,3,Casual Visitor,$200-400k,Continuing,11/24/19 1:59
201601203,barronl@aol.com,0,0,315.33,0,3,Casual Visitor,$200-400k,Continuing,11/24/19 4:47
201502049,t.jones@comcast.net,144.77,49.62,719.87,0,4,Casual Visitor,$400-800k,Continuing,11/24/19 5:29
201500863,burton7@gmx.com,0,0,83.43,0,1,Casual Visitor,Below $100k,Continuing,11/24/19 5:44
201500047,rjohnson3@aol.com,0,49.37,622.98,0,4,Casual Visitor,$400-800k,Continuing,11/24/19 8:22
201501404,cordova7@msn.com,0,0,0,575.7,0,High Roller,$400-800k,Continuing,11/24/19 8:54
201400952,mezaj@gmail.com,146.45,0,180.2,0,1,Wine Enthusiast,$200-400k,Continuing,11/24/19 9:13
201502115,farmer1@juno.com,0,0,231.08,0,1,Wine Enthusiast,$100-200k,Continuing,11/24/19 9:47
201500152,r.fernandez@earthlink.net,0,0,58.26,0,1,Casual Visitor,$100-200k,Continuing,11/24/19 10:16
201602608,rojase@live.com,0,265.16,0,0,0,Luxury Estate,$800-1200k,Continuing,11/24/19 10:36
201502031,mcculloughr@gmail.com,597.44,165.48,255.66,0,2,Wine Enthusiast,$800-1200k,Continuing,11/24/19 12:50
201500967,edwards5@comcast.net,0,0,156.12,0,1,Casual Visitor,Below $100k,Continuing,11/24/19 12:57
201502404,m.campbell@me.com,0,0,180.41,0,1,Casual Visitor,$100-200k,Continuing,11/24/19 14:46
201602598,r.mccarthy@aol.com,0,0,176.96,0,1,Casual Visitor,Below $100k,Continuing,11/24/19 15:36
201600719,loud3@mac.com,0,0,203.35,0,2,Casual Visitor,$100-200k,Continuing,11/24/19 16:14
201501890,park9@mail.com,0,0,177.9,0,1,Casual Visitor,Below $100k,Continuing,11/24/19 16:54
201400580,r.thompson@msn.com,0,356.3,0,0,0,Luxury Estate,$800-1200k,Continuing,11/24/19 17:11
201603942,yangw@googlemail.com,0,257.13,0,0,0,Luxury Estate,$800-1200k,Continuing,11/24/19 17:52
201603334,marm75@verizon.net,0,0,0,472.7,0,High Roller,$400-800k,Continuing,11/24/19 18:08
201400240,dhin21@earthlink.net,114.75,47.59,115.26,0,3,Casual Visitor,$400-800k,Continuing,11/24/19 18:11
201500268,sharrison7@googlemail.com,0,0,221.33,0,3,Casual Visitor,$200-400k,Continuing,11/24/19 18:30
201400743,c.simmons@cox.net,75.86,67.1,465.11,0,4,Casual Visitor,$400-800k,Continuing,11/24/19 18:35
201601943,mgentry4@live.com,0,0,64.59,0,1,Casual Visitor,Below $100k,Continuing,11/24/19 18:37
201601257,alaw59@facebook.com,0,0,135.34,0,3,Casual Visitor,$200-400k,Continuing,11/24/19 21:15
201601220,bhan86@juno.com,0,13.29,90.54,0,3,Casual Visitor,$400-800k,Continuing,11/24/19 22:04
201602404,lopezj@facebook.com,0,383.26,0,0,0,Luxury Estate,$800-1200k,Continuing,11/24/19 22:37
201502027,joso67@gmx.com,0,0,234.67,0,2,Casual Visitor,$200-400k,Continuing,11/24/19 22:50
201601273,cmeadows@hotmail.com,0,0,280.83,0,3,Casual Visitor,$400-800k,Continuing,11/24/19 23:50
201602259,r.davis@verizon.net,0,0,41.38,0,1,Casual Visitor,Below $100k,Continuing,11/25/19 0:07
201601062,morris6@earthlink.net,0,0,63.47,0,2,Casual Visitor,$100-200k,Continuing,11/25/19 2:01
201601335,gutierrezr@bellsouth.net,181.33,0,0,0,0,Wine Enthusiast,$100-200k,Continuing,11/25/19 2:32
201501048,stel82@gmx.com,0,0,493.68,0,3,Casual Visitor,$200-400k,Continuing,11/25/19 10:36
201600985,j.butler@msn.com,0,0,155.35,0,1,Casual Visitor,Below $100k,Continuing,11/25/19 12:09
201400287,m.bryant@yahoo.com,0,0,159.07,0,1,Casual Visitor,$100-200k,Continuing,11/25/19 12:30
201501974,jtanner1@charter.net,0,0,88.3,0,1,Casual Visitor,$100-200k,Continuing,11/25/19 12:32
201601606,ctaylor@cox.net,0,0,179.31,0,2,Casual Visitor,$200-400k,Continuing,11/25/19 13:42
201400689,rmye46@charter.net,0,0,134.38,0,3,Casual Visitor,$200-400k,Continuing,11/25/19 14:28
201500025,miller3@bellsouth.net,0,0,0,557.51,0,High Roller,$400-800k,Continuing,11/25/19 15:41
201601658,nlop86@hotmail.com,0,0,415.83,0,3,Casual Visitor,$200-400k,Continuing,11/25/19 18:48
201602156,davis5@comcast.net,0,0,0,107.66,0,High Roller,$200-400k,Continuing,11/25/19 18:54
201500999,moodyn@sbcglobal.net,0,0,205.43,0,2,Casual Visitor,$200-400k,Continuing,11/25/19 18:57
201502248,rogers2@mail.com,0,0,137.35,0,2,Casual Visitor,$200-400k,Continuing,11/25/19 19:07
201502392,manw57@hotmail.com,0,0,109.79,0,1,Casual Visitor,$100-200k,Continuing,11/25/19 21:19
201602731,javila@live.com,0,0,423.73,0,3,Casual Visitor,$200-400k,Continuing,11/25/19 21:51
201603259,clee9@charter.net,0,0,129.22,0,1,Wine Enthusiast,$200-400k,Continuing,11/25/19 23:27
201602613,arnoldl@facebook.com,0,0,24,0,1,Casual Visitor,Below $100k,Continuing,11/26/19 0:52
201400418,mmartinez3@att.net,0,0,0,0,3,Casual Visitor,$200-400k,Continuing,11/26/19 1:20
201500380,bruced@me.com,0,0,600.9,0,4,Casual Visitor,$400-800k,Continuing,11/26/19 2:40
201602569,skinner2@verizon.net,0,0,77.75,0,2,Casual Visitor,$200-400k,Continuing,11/26/19 2:51
201500613,n.allen@googlemail.com,0,95.82,201.46,0,3,Casual Visitor,$400-800k,Continuing,11/26/19 2:58
201500204,ljohnson6@cox.net,0,90.77,0,0,0,Luxury Estate,$400-800k,Continuing,11/26/19 3:00
201600461,garciaw@google.com,0,0,155.25,0,2,Casual Visitor,$200-400k,Continuing,11/26/19 3:16
201602292,j.trujillo@me.com,0,0,280.7,0,2,Casual Visitor,$200-400k,Continuing,11/26/19 5:20
201500246,tramos@live.com,0,154.26,0,0,0,Luxury Estate,$400-800k,Continuing,11/26/19 5:44
201400473,j2smith@charter.net,0,61.58,497.22,0,3,Casual Visitor,$200-400k,Continuing,11/26/19 6:37
201500972,dalton1@verizon.net,0,0,552.36,0,3,Casual Visitor,$200-400k,Continuing,11/26/19 7:26
201400169,scobb@mac.com,0,0,440.15,0,3,Casual Visitor,$200-400k,Continuing,11/26/19 7:35
201600411,deckerb@gmx.com,0,84.57,526.26,0,4,Casual Visitor,$400-800k,Continuing,11/26/19 9:41
201600320,geob11@aol.com,0,0,32.41,0,1,Casual Visitor,Below $100k,Continuing,11/26/19 13:20
201400799,daniel3@charter.net,0,0,99.42,0,2,Casual Visitor,$100-200k,Continuing,11/26/19 14:56
201501971,jcross9@juno.com,0,116.66,0,0,0,Wine Enthusiast,$200-400k,Continuing,11/26/19 15:03
201501301,davc75@sbcglobal.net,0,121.67,0,0,0,Wine Enthusiast,$200-400k,Continuing,11/26/19 17:00
201400709,knighte@gmx.com,0,51.76,236.11,0,4,Casual Visitor,$400-800k,Continuing,11/26/19 18:50
201604096,lsimmons5@att.net,0,0,317.23,0,3,Casual Visitor,$200-400k,Continuing,11/26/19 20:06
201400970,suel51@earthlink.net,0,0,202.41,0,2,Casual Visitor,$200-400k,Continuing,11/26/19 21:42
201500630,d.lopez@cox.net,0,0,38.79,0,2,Casual Visitor,$200-400k,Continuing,11/26/19 23:58
201600713,asherman@facebook.com,0,0,31.14,0,1,Casual Visitor,Below $100k,Continuing,11/27/19 0:41
201601694,jpatterson4@facebook.com,0,0,136.9,0,1,Casual Visitor,Below $100k,Continuing,11/27/19 1:45
201501004,rjoyce4@google.com,0,0,158.84,0,3,Casual Visitor,$200-400k,Continuing,11/27/19 2:24
201603304,jcamacho@gmail.com,0,163.85,0,0,0,Luxury Estate,$800-1200k,Continuing,11/27/19 2:29
201603231,mkelly5@googlemail.com,0,139.21,0,0,0,Luxury Estate,$800-1200k,Continuing,11/27/19 5:33
201400510,jcoh1@sbcglobal.net,0,102.85,0,0,0,Luxury Estate,$400-800k,Continuing,11/27/19 6:05
201602923,emip25@yahoo.com,0,0,0,495.58,0,High Roller,$400-800k,Continuing,11/27/19 7:16
201400077,g.sanders@bellsouth.net,0,0,0,0,1,Casual Visitor,$100-200k,Continuing,11/27/19 7:28
201600240,cmartin1@juno.com,0,0,359.48,0,2,Casual Visitor,$200-400k,Continuing,11/27/19 9:34
201603862,thou83@google.com,0,0,77.05,0,3,Casual Visitor,$200-400k,Continuing,11/27/19 9:46
201500428,wmur75@me.com,0,0,0,446.24,0,High Roller,$400-800k,Continuing,11/27/19 10:58
201400373,dschultz@verizon.net,0,0,24,0,3,Casual Visitor,$200-400k,Continuing,11/27/19 11:20
201604108,etorres@cox.net,0,0,137.98,0,2,Casual Visitor,$200-400k,Continuing,11/27/19 11:29
201400118,tanj76@att.net,0,273.02,0,0,0,Luxury Estate,$800-1200k,Continuing,11/27/19 13:08
201400190,holland5@live.com,0,0,354.21,0,3,Casual Visitor,$200-400k,Continuing,11/27/19 14:21
201502003,conw44@googlemail.com,0,0,74.28,0,1,Casual Visitor,$100-200k,Continuing,11/27/19 15:16
201601174,wallace8@cox.net,0,0,165.32,0,1,Casual Visitor,$100-200k,Continuing,11/27/19 15:56
201602795,brar31@att.net,0,0,71.9,0,1,Casual Visitor,$100-200k,Continuing,11/27/19 16:30
201603903,lorm58@gmail.com,0,0,49.52,0,3,Casual Visitor,$400-800k,Continuing,11/27/19 16:45
201500208,russell2@bellsouth.net,99.29,63.42,342.06,0,3,Casual Visitor,$400-800k,Continuing,11/27/19 17:05
201603764,pste56@google.com,0,0,68.81,0,1,Casual Visitor,Below $100k,Continuing,11/27/19 20:42
201601406,khernandez6@verizon.net,0,0,557.14,0,3,Casual Visitor,$200-400k,Continuing,11/27/19 21:00
201500078,kim4@live.com,0,78.82,162.69,0,4,Casual Visitor,$400-800k,Continuing,11/27/19 22:41
201400584,petersenr@comcast.net,0,0,284.23,0,3,Casual Visitor,$200-400k,Continuing,11/27/19 23:26
201602544,donovanm@me.com,0,96.35,69.68,0,4,Casual Visitor,$400-800k,Continuing,11/27/19 23:54
201502156,nealf@charter.net,0,0,37.93,0,2,Casual Visitor,$100-200k,Continuing,11/28/19 1:38
201502227,fros20@mail.com,0,0,0,351.43,0,High Roller,$400-800k,Continuing,11/28/19 2:30
201501257,jsolomon6@gmail.com,183.06,1353.21,169.33,263.57,1,Luxury Estate,$800-1200k,Continuing,11/28/19 2:37
201600790,williams4@google.com,0,0,367.91,0,2,Casual Visitor,$200-400k,Continuing,11/28/19 4:43
201603068,plin6@earthlink.net,128.23,38.76,110.54,0,4,Casual Visitor,$400-800k,Continuing,11/28/19 4:57
201602089,vstewart@hotmail.com,0,0,162.34,0,2,Casual Visitor,$200-400k,Continuing,11/28/19 5:38
201500107,esingh@juno.com,0,0,194.01,0,2,Casual Visitor,$200-400k,Continuing,11/28/19 7:34
201400566,kle@earthlink.net,0,0,61.02,0,2,Casual Visitor,$200-400k,Continuing,11/28/19 7:39
201400758,dall98@comcast.net,0,0,245.7,0,2,Casual Visitor,$200-400k,Continuing,11/28/19 11:02
201602737,moore7@verizon.net,0,308.45,0,0,0,Luxury Estate,$800-1200k,Continuing,11/28/19 11:50
201602916,chol33@cox.net,0,0,464.66,0,3,Casual Visitor,$200-400k,Continuing,11/28/19 12:16
201502399,svargas@msn.com,0,0,480.67,0,3,Casual Visitor,$200-400k,Continuing,11/28/19 13:22
201400277,jcrane1@mac.com,0,0,69.42,0,2,Casual Visitor,$200-400k,Continuing,11/28/19 14:40
201602231,j.gordon@facebook.com,0,0,559.93,0,3,Casual Visitor,$200-400k,Continuing,11/28/19 14:45
201502425,garrettl@charter.net,0,0,24,0,2,Casual Visitor,$200-400k,Continuing,11/28/19 16:16
201602676,m.taylor@aol.com,0,0,263.12,0,2,Casual Visitor,$100-200k,Continuing,11/28/19 18:12
201600115,cwade@mail.com,0,0,199.6,0,3,Casual Visitor,$200-400k,Continuing,11/28/19 18:20
201601623,s.mcdonald@aol.com,0,0,342.19,0,2,Casual Visitor,$200-400k,Continuing,11/28/19 18:27
201600883,edib98@att.net,0,0,207.51,0,1,Casual Visitor,$100-200k,Continuing,11/28/19 23:36
201500082,c.sanders@me.com,0,0,520.46,0,3,Casual Visitor,$200-400k,Continuing,11/29/19 0:04
201502195,howellr@bellsouth.net,0,0,32.82,0,1,Casual Visitor,$100-200k,Continuing,11/29/19 2:47
201400841,jones2@aol.com,0,0,204.94,0,3,Casual Visitor,$200-400k,Continuing,11/29/19 3:04
201500389,lrich6@charter.net,0,0,306.53,0,2,Casual Visitor,$200-400k,Continuing,11/29/19 3:51
201601066,m.shaffer@aol.com,0,0,164.81,0,1,Casual Visitor,Below $100k,Continuing,11/29/19 5:46
201502499,jeas29@earthlink.net,0,0,189.14,0,2,Casual Visitor,$200-400k,Continuing,11/29/19 6:25
201500343,abbott5@msn.com,0,0,154.45,0,4,Casual Visitor,$200-400k,Continuing,11/29/19 14:04
201603201,lnic91@verizon.net,191.29,0,0,0,0,Wine Enthusiast,$100-200k,Continuing,11/29/19 14:21
201502131,esmith@hotmail.com,0,0,117.8,0,2,Casual Visitor,$200-400k,Continuing,11/29/19 15:19
201601877,gomezg@yahoo.com,0,0,0,134.55,0,High Roller,$400-800k,Continuing,11/29/19 15:52
201601751,jlewis@verizon.net,0,0,289.06,0,2,Casual Visitor,$100-200k,Continuing,11/29/19 16:19
201601524,jsmi56@mail.com,0,0,706.75,0,4,Casual Visitor,$400-800k,Continuing,11/29/19 17:03
201601538,wayp58@att.net,0,0,143.3,0,2,Casual Visitor,$100-200k,Continuing,11/29/19 17:31
201600910,rhog52@comcast.net,0,0,0,566.47,0,High Roller,$400-800k,Continuing,11/29/19 18:25
201602213,j.wise@hotmail.com,0,0,187.05,0,2,Casual Visitor,$100-200k,Continuing,11/29/19 18:30
201601520,ealv23@cox.net,0,0,368.48,0,3,Casual Visitor,$200-400k,Continuing,11/29/19 19:35
201600814,lee8@verizon.net,0,0,292.79,0,2,Casual Visitor,$200-400k,Continuing,11/29/19 22:26
201602009,baxterr@hotmail.com,0,0,237.89,0,1,Wine Enthusiast,$100-200k,Continuing,11/29/19 22:45
201602741,williams8@gmx.com,0,377.14,0,0,0,Luxury Estate,$800-1200k,Continuing,11/29/19 23:21
201501548,sgeo91@bellsouth.net,40.9,74.58,517.65,0,4,Casual Visitor,$400-800k,Continuing,11/30/19 1:52
201500307,matb62@sbcglobal.net,0,0,94.26,0,1,Casual Visitor,Below $100k,Continuing,11/30/19 3:27
201600204,cramirez1@me.com,0,0,0,373.43,0,High Roller,$400-800k,Continuing,11/30/19 3:37
201601149,s.edwards@gmail.com,0,64.61,0,0,0,Luxury Estate,$800-1200k,Continuing,11/30/19 3:54
201600968,sriv78@cox.net,439.99,0,215.74,0,1,Wine Enthusiast,$200-400k,Continuing,11/30/19 4:05
201602124,l.russell@gmail.com,0,194.59,0,0,0,Luxury Estate,$800-1200k,Continuing,11/30/19 5:35
201603673,jeng53@googlemail.com,0,0,51.99,0,1,Casual Visitor,Below $100k,Continuing,11/30/19 5:47
201400462,rivera5@bellsouth.net,0,0,534.06,0,3,Casual Visitor,$200-400k,Continuing,11/30/19 6:37
201604159,knguyen7@live.com,0,0,389.02,0,3,Casual Visitor,$200-400k,Continuing,11/30/19 8:13
201603092,d.rowland@googlemail.com,0,0,304.15,0,3,Casual Visitor,$200-400k,Continuing,11/30/19 8:38
201400554,jjoh1@googlemail.com,0,0,184.97,0,3,Casual Visitor,$400-800k,Continuing,11/30/19 9:51
201600696,juas48@live.com,0,0,289.94,0,2,Casual Visitor,$200-400k,Continuing,11/30/19 11:21
201602214,dking@comcast.net,0,0,0,228.87,0,High Roller,$400-800k,Continuing,11/30/19 11:30
201500149,j.shannon@googlemail.com,0,0,373.47,0,2,Casual Visitor,$100-200k,Continuing,11/30/19 12:13
201600816,jdiaz@google.com,0,464.91,0,0,0,Luxury Estate,$800-1200k,Continuing,11/30/19 12:57
201500182,turnerl@me.com,0,0,367.39,0,2,Casual Visitor,$200-400k,Continuing,11/30/19 13:43
201602805,gparsons8@hotmail.com,0,0,163.97,0,2,Casual Visitor,$200-400k,Continuing,11/30/19 16:19
201500252,edwards1@comcast.net,0,0,157.69,0,2,Casual Visitor,$100-200k,Continuing,11/30/19 18:23
201502509,ajen13@cox.net,0,230.35,0,0,0,Luxury Estate,$800-1200k,Continuing,11/30/19 18:44
201601598,msut27@live.com,0,0,343.92,0,1,Wine Enthusiast,$100-200k,Continuing,11/30/19 20:20
201601895,fmckee4@gmail.com,0,0,247.91,0,2,Casual Visitor,$100-200k,Continuing,11/30/19 20:25
201602521,s.sanchez@att.net,0,0,330.44,0,3,Casual Visitor,$200-400k,Continuing,11/30/19 23:31
201600080,f.farmer@att.net,0,0,0,539.39,0,High Roller,$400-800k,Continuing,12/1/19 0:38
201603066,mknox7@google.com,0,0,418.42,0,3,Casual Visitor,$200-400k,Continuing,12/1/19 6:41
201601480,egibbs@comcast.net,0,0,341.12,0,2,Casual Visitor,$200-400k,Continuing,12/1/19 7:54
201500998,c.barrett@googlemail.com,0,0,139.33,0,1,Casual Visitor,Below $100k,Continuing,12/1/19 8:01
201602001,barber2@aol.com,0,0,161.33,0,1,Casual Visitor,Below $100k,Continuing,12/1/19 11:11
201604011,wilson8@google.com,0,706.48,0,0,0,Luxury Estate,$800-1200k,Continuing,12/1/19 11:50
201501916,rodriguez8@gmx.com,0,0,200.77,0,3,Casual Visitor,$200-400k,Continuing,12/1/19 12:32
201400896,edww11@earthlink.net,0,0,350.21,0,2,Casual Visitor,$200-400k,Continuing,12/1/19 13:49
201501942,bpatrick7@att.net,0,0,524.92,0,3,Casual Visitor,$200-400k,Continuing,12/1/19 14:30
201601016,pholmes@live.com,0,0,557.76,0,4,Casual Visitor,$200-400k,Continuing,12/1/19 15:24
201501879,kpham2@aol.com,0,0,245.83,0,2,Casual Visitor,$100-200k,Continuing,12/1/19 17:20
201600088,gallagherr@juno.com,0,396.53,0,0,0,Luxury Estate,$400-800k,Continuing,12/2/19 0:12
201502382,l.downs@me.com,0,0,184.22,0,2,Casual Visitor,$200-400k,Continuing,12/2/19 0:45
201600268,t.rangel@mac.com,468.99,318.33,7073.6,534.97,10,High Roller,$1200-1800k,Continuing,12/2/19 3:20
201501737,lbriggs@sbcglobal.net,70.06,33.05,61.99,0,4,Casual Visitor,$400-800k,Continuing,12/2/19 3:58
201400060,nelson5@facebook.com,0,335.77,0,0,0,Luxury Estate,$400-800k,Continuing,12/2/19 5:34
201603736,ngal54@mac.com,0,71.06,101.66,0,4,Casual Visitor,$400-800k,Continuing,12/2/19 8:05
201601710,s.peters@cox.net,0,0,241.35,0,3,Casual Visitor,$200-400k,Continuing,12/2/19 8:09
201501115,dmar51@comcast.net,0,0,502.25,0,3,Casual Visitor,$200-400k,Continuing,12/2/19 8:35
201500027,kenb91@msn.com,0,0,83.74,0,2,Casual Visitor,$200-400k,Continuing,12/2/19 8:58
201603646,m.martin@msn.com,0,0,54.66,0,1,Casual Visitor,$100-200k,Continuing,12/2/19 9:17
201603130,m.mcintyre@earthlink.net,0,0,377.77,0,2,Casual Visitor,$100-200k,Continuing,12/2/19 9:41
201603339,wyoung8@mac.com,0,641.88,0,0,0,Luxury Estate,$1200-1800k,Continuing,12/2/19 9:46
201602757,josm54@bellsouth.net,0,0,102.12,0,1,Casual Visitor,Below $100k,Continuing,12/2/19 10:10
201502366,dboone2@sbcglobal.net,0,0,30.12,0,1,Casual Visitor,Below $100k,Continuing,12/2/19 10:43
201603780,stay73@facebook.com,0,0,97.69,0,1,Casual Visitor,Below $100k,Continuing,12/2/19 10:55
201400616,mlyons9@aol.com,52.69,86.12,330.61,0,4,Casual Visitor,$400-800k,Continuing,12/2/19 14:34
201501401,rcas2@aol.com,0,0,110.68,0,1,Casual Visitor,Below $100k,Continuing,12/2/19 15:02
201500990,santhony@gmx.com,0,0,731.35,0,4,Casual Visitor,$200-400k,Continuing,12/2/19 17:55
201601590,scos45@cox.net,0,167.02,0,0,0,Luxury Estate,$400-800k,Continuing,12/2/19 18:33
201400677,d.lucas@yahoo.com,73.49,22.56,534.97,0,4,Casual Visitor,$400-800k,Continuing,12/2/19 19:15
201600514,evans8@earthlink.net,0,42.94,0,0,0,Luxury Estate,$800-1200k,Continuing,12/2/19 19:32
201501643,kmccarthy1@mac.com,0,0,530.38,0,4,Casual Visitor,$200-400k,Continuing,12/2/19 23:30
201601812,mngu42@hotmail.com,0,0,384.39,0,3,Casual Visitor,$200-400k,Continuing,12/3/19 5:14
201502212,wilsonj@earthlink.net,0,88.81,171.05,0,3,Casual Visitor,$400-800k,Continuing,12/3/19 7:08
201500969,martinezd@cox.net,0,0,24,0,2,Casual Visitor,$200-400k,Continuing,12/3/19 7:40
201500834,fwright@juno.com,0,0,332.21,0,4,Casual Visitor,$400-800k,Continuing,12/3/19 8:16
201600671,jrob62@yahoo.com,51.13,53.3,168.32,0,4,Casual Visitor,$400-800k,Continuing,12/3/19 9:04
201603001,phillips8@sbcglobal.net,0,0,169.76,0,2,Casual Visitor,$100-200k,Continuing,12/3/19 10:08
201501683,srob97@gmail.com,0,0,410.18,0,3,Casual Visitor,$200-400k,Continuing,12/3/19 12:18
201602861,candrews7@live.com,0,0,353.67,0,3,Wine Enthusiast,$200-400k,Continuing,12/3/19 12:22
201601609,jcook@att.net,0,0,493.46,0,4,Casual Visitor,$400-800k,Continuing,12/3/19 13:31
201601427,bcol71@juno.com,0,0,174.4,0,2,Casual Visitor,$100-200k,Continuing,12/3/19 15:40
201602744,pchapman@bellsouth.net,0,0,340.6,0,2,Casual Visitor,$200-400k,Continuing,12/3/19 18:21
201500358,rodriguez2@gmail.com,0,0,150.72,0,3,Casual Visitor,$200-400k,Continuing,12/3/19 19:58
201400138,vpop39@yahoo.com,0,0,341.56,0,1,Wine Enthusiast,$100-200k,Continuing,12/3/19 20:19
201500592,rfrye1@verizon.net,135.03,60.75,318.39,0,4,Casual Visitor,$400-800k,Continuing,12/3/19 22:18
201500583,hernandez2@gmail.com,0,0,0,328.79,0,High Roller,$400-800k,Continuing,12/4/19 0:14
201601122,peters1@comcast.net,0,150.75,0,0,0,Luxury Estate,$800-1200k,Continuing,12/4/19 0:25
201603994,lism51@live.com,0,0,0,165.95,0,High Roller,$400-800k,Continuing,12/4/19 1:23
201500314,dickerson1@mail.com,0,0,0,175.82,0,High Roller,$400-800k,Continuing,12/4/19 2:13
201400564,lrod1@hotmail.com,0,0,77.07,0,1,Casual Visitor,Below $100k,Continuing,12/4/19 2:56
201602449,brucej@verizon.net,0,0,84.85,0,1,Casual Visitor,Below $100k,Continuing,12/4/19 6:05
201501396,anth83@googlemail.com,0,0,172.18,0,4,Casual Visitor,$200-400k,Continuing,12/4/19 6:40
201400862,wmcpherson6@me.com,0,0,303.82,0,2,Casual Visitor,$100-200k,Continuing,12/4/19 7:48
201602903,johnson2@sbcglobal.net,0,0,46.55,0,2,Casual Visitor,$200-400k,Continuing,12/4/19 11:22
201600055,pgreen@charter.net,0,0,199.46,0,3,Casual Visitor,$200-400k,Continuing,12/4/19 16:28
201501636,m.chavez@yahoo.com,0,0,218.17,0,2,Casual Visitor,$100-200k,Continuing,12/4/19 17:14
201502199,loup21@gmail.com,0,0,370.9,0,2,Casual Visitor,$100-200k,Continuing,12/4/19 17:37
201600693,hall2@earthlink.net,0,0,71.73,0,1,Casual Visitor,Below $100k,Continuing,12/4/19 19:34
201600703,sweeney8@mail.com,0,0,145.12,0,1,Casual Visitor,$100-200k,Continuing,12/4/19 20:24
201602356,russellp@yahoo.com,0,0,274.98,0,2,Casual Visitor,$100-200k,Continuing,12/4/19 21:18
201601231,criv76@cox.net,0,0,41.47,0,3,Casual Visitor,$200-400k,Continuing,12/4/19 21:34
