,Email Address,Website,Newsletter,Tasting,Call,Visits,Customer_Segment,Wealth Range Estimate,Status,Date,CS_Index,Marketing,new_column,Tasting Per Visit,Wealth Label,Casual Visitor,High Roller,Luxury Estate,Wine Enthusiast
4980,jbeard2@comcast.net,0.0,0.0,139.02,0.0,2.0,Casual Visitor,$200-400k,1,9/15/20 9:29,1.0,Email,1,69.51,2,1,0,0,0
4981,p.browning@att.net,0.0,0.0,174.05,0.0,1.0,Casual Visitor,$100-200k,1,9/15/20 9:41,1.0,Email,1,174.05,0,1,0,0,0
4982,m.jenkins@mail.com,0.0,0.0,24.0,0.0,2.0,Casual Visitor,$200-400k,1,9/15/20 10:14,1.0,Email,1,12.0,2,1,0,0,0
4983,tlopez3@gmx.com,0.0,0.0,335.65,0.0,1.0,Wine Enthusiast,$200-400k,1,9/15/20 10:22,4.0,Email,1,335.65,2,0,0,0,1
4984,jfischer8@aol.com,0.0,0.0,37.96,0.0,3.0,Casual Visitor,$200-400k,1,9/15/20 11:54,1.0,Email,1,12.65,2,1,0,0,0
4985,bbell@facebook.com,0.0,0.0,153.94,0.0,1.0,Casual Visitor,Below $100k,1,9/15/20 11:56,1.0,Email,1,153.94,6,1,0,0,0
4986,c.gardner@google.com,0.0,0.0,0.0,636.55,0.0,High Roller,$400-800k,1,9/15/20 19:23,2.0,Concierge,1,,3,0,1,0,0
4987,wilw21@gmail.com,0.0,775.0,0.0,0.0,0.0,Luxury Estate,$800-1200k,1,9/15/20 19:40,3.0,Concierge,1,,4,0,0,1,0
4988,vwoodard5@live.com,0.0,0.0,0.0,128.5,0.0,High Roller,$400-800k,1,9/15/20 21:26,2.0,Concierge,1,,3,0,1,0,0
4989,dtaylor7@sbcglobal.net,0.0,0.0,166.46,0.0,4.0,Casual Visitor,$400-800k,1,9/15/20 21:32,1.0,Email,1,41.62,3,1,0,0,0
4990,youngc@mail.com,483.65,0.0,143.47,0.0,1.0,Wine Enthusiast,$200-400k,1,9/15/20 23:12,4.0,Email,1,143.47,2,0,0,0,1
4991,cada43@earthlink.net,0.0,0.0,267.24,0.0,2.0,Casual Visitor,$200-400k,1,9/16/20 1:14,1.0,Email,1,133.62,2,1,0,0,0
4992,msto19@msn.com,0.0,0.0,141.92,0.0,2.0,Casual Visitor,$200-400k,1,9/16/20 6:06,1.0,Email,1,70.96,2,1,0,0,0
4993,brown2@verizon.net,0.0,0.0,123.29,0.0,2.0,Casual Visitor,$200-400k,1,9/16/20 7:58,1.0,Email,1,61.64,2,1,0,0,0
4994,csmith7@bellsouth.net,0.0,0.0,448.55,0.0,3.0,Casual Visitor,$200-400k,1,9/16/20 8:32,1.0,Email,1,149.52,2,1,0,0,0
4995,rodgers4@att.net,0.0,0.0,110.62,0.0,1.0,Casual Visitor,Below $100k,1,9/16/20 12:59,1.0,Email,1,110.62,6,1,0,0,0
4996,dudley3@msn.com,0.0,0.0,51.27,0.0,1.0,Casual Visitor,$100-200k,1,9/16/20 13:26,1.0,Email,1,51.27,0,1,0,0,0
4997,acole@aol.com,0.0,123.6,0.0,0.0,0.0,Luxury Estate,$400-800k,1,9/16/20 15:01,3.0,Concierge,1,,3,0,0,1,0
4998,alynch6@comcast.net,0.0,0.0,275.49,0.0,2.0,Casual Visitor,$200-400k,1,9/16/20 19:17,1.0,Email,1,137.74,2,1,0,0,0
4999,soto5@aol.com,0.0,103.99,276.56,0.0,4.0,Casual Visitor,$400-800k,1,9/16/20 20:05,1.0,Email,1,69.14,3,1,0,0,0
5000,ramosm@mail.com,0.0,243.68,0.0,0.0,0.0,Luxury Estate,$800-1200k,1,9/16/20 23:40,3.0,Concierge,1,,4,0,0,1,0
5001,apowell3@cox.net,0.0,0.0,356.14,0.0,3.0,Casual Visitor,$200-400k,1,9/16/20 23:43,1.0,Email,1,118.71,2,1,0,0,0
5002,mora3@gmail.com,0.0,0.0,367.45,0.0,2.0,Casual Visitor,$200-400k,1,9/17/20 0:37,1.0,Email,1,183.72,2,1,0,0,0
5003,j.flores@yahoo.com,0.0,0.0,187.21,0.0,3.0,Casual Visitor,$200-400k,1,9/17/20 3:44,1.0,Email,1,62.4,2,1,0,0,0
5004,harrell2@verizon.net,0.0,0.0,128.7,0.0,1.0,Casual Visitor,Below $100k,1,9/17/20 4:53,1.0,Email,1,128.7,6,1,0,0,0
5005,camposm@bellsouth.net,0.0,0.0,125.43,0.0,2.0,Casual Visitor,$200-400k,1,9/17/20 4:56,1.0,Email,1,62.72,2,1,0,0,0
5006,nicholsg@verizon.net,0.0,0.0,149.23,0.0,2.0,Casual Visitor,$200-400k,1,9/17/20 8:29,1.0,Email,1,74.61,2,1,0,0,0
5007,mbarber9@yahoo.com,0.0,0.0,425.73,0.0,3.0,Casual Visitor,$200-400k,1,9/17/20 8:33,1.0,Email,1,141.91,2,1,0,0,0
5008,doyle5@cox.net,0.0,0.0,403.92,0.0,3.0,Casual Visitor,$200-400k,1,9/17/20 8:51,1.0,Email,1,134.64,2,1,0,0,0
5009,gutierrezl@sbcglobal.net,0.0,0.0,106.95,0.0,1.0,Casual Visitor,$100-200k,1,9/17/20 9:11,1.0,Email,1,106.95,0,1,0,0,0
5010,jeac44@verizon.net,0.0,0.0,330.67,0.0,2.0,Casual Visitor,$100-200k,1,9/17/20 10:03,1.0,Email,1,165.34,0,1,0,0,0
5011,delacruz9@att.net,0.0,0.0,363.36,0.0,3.0,Casual Visitor,$200-400k,1,9/17/20 11:16,1.0,Email,1,121.12,2,1,0,0,0
5012,whitaker7@bellsouth.net,0.0,277.91,0.0,0.0,0.0,Luxury Estate,$400-800k,1,9/17/20 11:19,3.0,Concierge,1,,3,0,0,1,0
5013,abre76@comcast.net,0.0,0.0,0.0,457.12,0.0,High Roller,$400-800k,1,9/17/20 11:37,2.0,Concierge,1,,3,0,1,0,0
5014,g.gibson@earthlink.net,0.0,0.0,98.48,0.0,3.0,Casual Visitor,$200-400k,1,9/17/20 11:53,1.0,Email,1,32.83,2,1,0,0,0
5015,mgibson9@comcast.net,404.66,1165.85,234.3,188.22,2.0,Luxury Estate,$1200-1800k,1,9/17/20 14:19,3.0,Concierge,1,117.15,1,0,0,1,0
5016,davisl@gmx.com,0.0,0.0,0.0,250.8,0.0,High Roller,$400-800k,1,9/17/20 16:35,2.0,Concierge,1,,3,0,1,0,0
5017,lucj55@juno.com,55.34,0.0,608.09,0.0,4.0,Casual Visitor,$400-800k,1,9/17/20 16:36,1.0,Email,1,152.02,3,1,0,0,0
5018,msutton@sbcglobal.net,0.0,0.0,470.83,0.0,3.0,Casual Visitor,$200-400k,1,9/17/20 17:31,1.0,Email,1,156.94,2,1,0,0,0
5019,jrogers@cox.net,0.0,0.0,105.41,0.0,3.0,Casual Visitor,$200-400k,1,9/17/20 19:58,1.0,Email,1,35.14,2,1,0,0,0
5020,aharris2@att.net,0.0,113.12,0.0,0.0,0.0,Luxury Estate,$400-800k,1,9/17/20 20:13,3.0,Concierge,1,,3,0,0,1,0
5021,georgem@live.com,0.0,0.0,82.77,0.0,1.0,Casual Visitor,$100-200k,1,9/17/20 20:26,1.0,Email,1,82.77,0,1,0,0,0
5022,c.reid@aol.com,0.0,93.52,0.0,0.0,0.0,Wine Enthusiast,$200-400k,1,9/17/20 20:34,4.0,Email,1,,2,0,0,0,1
5023,pereze@me.com,0.0,255.1,0.0,0.0,0.0,Luxury Estate,$400-800k,1,9/17/20 21:55,3.0,Concierge,1,,3,0,0,1,0
5024,hodge6@earthlink.net,0.0,0.0,131.93,0.0,2.0,Casual Visitor,$200-400k,1,9/17/20 23:32,1.0,Email,1,65.96,2,1,0,0,0
5025,m.martin@comcast.net,0.0,0.0,337.39,0.0,3.0,Casual Visitor,$200-400k,1,9/18/20 1:57,1.0,Email,1,112.46,2,1,0,0,0
5026,jstrickland@facebook.com,533.36,0.0,0.0,0.0,0.0,Wine Enthusiast,$200-400k,1,9/18/20 2:33,4.0,Email,1,,2,0,0,0,1
5027,carw39@juno.com,0.0,0.0,375.09,0.0,2.0,Casual Visitor,$200-400k,1,9/18/20 3:17,1.0,Email,1,187.54,2,1,0,0,0
5028,jparker3@cox.net,0.0,0.0,522.23,0.0,3.0,Casual Visitor,$200-400k,1,9/18/20 4:48,1.0,Email,1,174.08,2,1,0,0,0
5029,rhanson5@live.com,0.0,0.0,282.34,0.0,2.0,Casual Visitor,$100-200k,1,9/18/20 5:24,1.0,Email,1,141.17,0,1,0,0,0
5030,cruzr@mail.com,0.0,0.0,0.0,184.09,0.0,High Roller,$400-800k,1,9/18/20 8:58,2.0,Concierge,1,,3,0,1,0,0
5031,cpark@googlemail.com,0.0,0.0,43.44,0.0,2.0,Casual Visitor,$100-200k,1,9/18/20 11:37,1.0,Email,1,21.72,0,1,0,0,0
5032,jweber@sbcglobal.net,0.0,0.0,139.96,0.0,2.0,Casual Visitor,$200-400k,1,9/18/20 12:02,1.0,Email,1,69.98,2,1,0,0,0
5033,lucas8@me.com,0.0,0.0,219.65,0.0,2.0,Casual Visitor,$200-400k,1,9/18/20 13:12,1.0,Email,1,109.82,2,1,0,0,0
5034,d.delacruz@googlemail.com,0.0,0.0,216.59,0.0,3.0,Casual Visitor,$200-400k,1,9/18/20 13:48,1.0,Email,1,72.2,2,1,0,0,0
5035,lewis8@facebook.com,0.0,0.0,309.87,0.0,2.0,Casual Visitor,$100-200k,1,9/18/20 17:29,1.0,Email,1,154.94,0,1,0,0,0
5036,dhul59@googlemail.com,0.0,0.0,421.22,0.0,3.0,Casual Visitor,$200-400k,1,9/18/20 18:18,1.0,Email,1,140.41,2,1,0,0,0
5037,davw25@bellsouth.net,0.0,369.05,0.0,0.0,0.0,Luxury Estate,$400-800k,1,9/18/20 22:40,3.0,Concierge,1,,3,0,0,1,0
5038,terry5@google.com,0.0,0.0,0.0,411.89,0.0,High Roller,$400-800k,1,9/19/20 0:41,2.0,Concierge,1,,3,0,1,0,0
5039,vobr36@msn.com,813.04,149.04,254.96,243.88,2.0,Wine Enthusiast,$800-1200k,1,9/19/20 0:54,4.0,Email,1,127.48,4,0,0,0,1
5040,rburton3@facebook.com,0.0,0.0,0.0,187.38,0.0,High Roller,$400-800k,1,9/19/20 3:24,2.0,Concierge,1,,3,0,1,0,0
5041,glew58@googlemail.com,0.0,0.0,422.14,0.0,4.0,Casual Visitor,$400-800k,1,9/19/20 4:19,1.0,Email,1,105.54,3,1,0,0,0
5042,s.hanson@charter.net,0.0,119.26,0.0,0.0,0.0,Luxury Estate,$800-1200k,1,9/19/20 5:40,3.0,Concierge,1,,4,0,0,1,0
5043,hollandl@att.net,0.0,0.0,177.21,0.0,2.0,Casual Visitor,$100-200k,1,9/19/20 6:06,1.0,Email,1,88.6,0,1,0,0,0
5044,w.scott@earthlink.net,0.0,39.64,689.89,0.0,4.0,Casual Visitor,$400-800k,1,9/19/20 6:58,1.0,Email,1,172.47,3,1,0,0,0
5045,drob81@aol.com,94.64,283.34,73.6,123.62,1.0,Luxury Estate,$1200-1800k,1,9/19/20 8:49,3.0,Concierge,1,73.6,1,0,0,1,0
5046,judr74@att.net,0.0,0.0,361.37,0.0,4.0,Casual Visitor,$200-400k,1,9/19/20 10:58,1.0,Email,1,90.34,2,1,0,0,0
5047,campbellt@googlemail.com,70.28,0.0,138.29,0.0,4.0,Casual Visitor,$400-800k,1,9/19/20 11:38,1.0,Email,1,34.57,3,1,0,0,0
5048,e.fitzpatrick@google.com,0.0,0.0,102.35,0.0,1.0,Casual Visitor,$100-200k,1,9/19/20 12:02,1.0,Email,1,102.35,0,1,0,0,0
5049,taylorf@bellsouth.net,0.0,0.0,370.92,0.0,3.0,Casual Visitor,$200-400k,1,9/19/20 12:25,1.0,Email,1,123.64,2,1,0,0,0
5050,jonesa@aol.com,0.0,0.0,74.38,0.0,2.0,Casual Visitor,$200-400k,1,9/19/20 14:28,1.0,Email,1,37.19,2,1,0,0,0
5051,h.gonzalez@hotmail.com,0.0,0.0,102.17,0.0,2.0,Casual Visitor,$200-400k,1,9/19/20 16:47,1.0,Email,1,51.08,2,1,0,0,0
5052,hgon45@juno.com,0.0,0.0,56.49,0.0,1.0,Wine Enthusiast,$100-200k,1,9/19/20 20:20,4.0,Email,1,56.49,0,0,0,0,1
5053,dillonj@charter.net,32.84,121.68,472.94,0.0,4.0,Casual Visitor,$400-800k,1,9/19/20 22:54,1.0,Email,1,118.24,3,1,0,0,0
5054,fraw8@verizon.net,0.0,0.0,64.11,0.0,2.0,Casual Visitor,$100-200k,1,9/19/20 23:00,1.0,Email,1,32.06,0,1,0,0,0
5055,cmck17@juno.com,0.0,261.14,0.0,0.0,0.0,Luxury Estate,$400-800k,1,9/20/20 0:05,3.0,Concierge,1,,3,0,0,1,0
5056,marw88@msn.com,370.25,56.57,58.35,0.0,1.0,Wine Enthusiast,$200-400k,1,9/20/20 0:57,4.0,Email,1,58.35,2,0,0,0,1
5057,a.morales@msn.com,0.0,82.93,240.94,0.0,3.0,Casual Visitor,$200-400k,1,9/20/20 2:57,1.0,Email,1,80.31,2,1,0,0,0
5058,taylor9@att.net,0.0,135.06,0.0,0.0,0.0,Luxury Estate,$800-1200k,1,9/20/20 3:55,3.0,Concierge,1,,4,0,0,1,0
5059,cbaker@hotmail.com,0.0,0.0,0.0,418.63,0.0,High Roller,$400-800k,1,9/20/20 4:04,2.0,Concierge,1,,3,0,1,0,0
5060,hilp25@facebook.com,0.0,0.0,175.06,0.0,2.0,Casual Visitor,$200-400k,1,9/20/20 5:21,1.0,Email,1,87.53,2,1,0,0,0
5061,w.williams@aol.com,0.0,256.0,0.0,0.0,0.0,Luxury Estate,$400-800k,1,9/20/20 6:08,3.0,Concierge,1,,3,0,0,1,0
5062,aaustin4@comcast.net,0.0,80.87,190.79,0.0,3.0,Casual Visitor,$400-800k,1,9/20/20 6:26,1.0,Email,1,63.6,3,1,0,0,0
5063,dcarlson@att.net,0.0,0.0,178.53,0.0,2.0,Casual Visitor,$200-400k,1,9/20/20 6:34,1.0,Email,1,89.26,2,1,0,0,0
5064,a.reyes@aol.com,83.3,16.5,269.38,0.0,4.0,Casual Visitor,$400-800k,1,9/20/20 7:40,1.0,Email,1,67.34,3,1,0,0,0
5065,p.escobar@google.com,0.0,0.0,140.26,0.0,1.0,Casual Visitor,Below $100k,1,9/20/20 11:05,1.0,Email,1,140.26,6,1,0,0,0
5066,klinee@facebook.com,0.0,0.0,206.49,0.0,2.0,Casual Visitor,$200-400k,1,9/20/20 14:24,1.0,Email,1,103.24,2,1,0,0,0
5067,wood2@earthlink.net,0.0,186.54,0.0,0.0,0.0,Luxury Estate,$800-1200k,1,9/20/20 16:42,3.0,Concierge,1,,4,0,0,1,0
5068,marm45@earthlink.net,262.7,0.0,398.68,0.0,1.0,Wine Enthusiast,$100-200k,1,9/20/20 17:43,4.0,Email,1,398.68,0,0,0,0,1
5069,m.patton@gmx.com,0.0,222.67,0.0,0.0,0.0,Luxury Estate,$800-1200k,1,9/20/20 18:22,3.0,Concierge,1,,4,0,0,1,0
5070,johg95@juno.com,0.0,0.0,309.3,0.0,2.0,Casual Visitor,$200-400k,1,9/20/20 18:30,1.0,Email,1,154.65,2,1,0,0,0
5071,bbow83@verizon.net,0.0,0.0,361.61,0.0,2.0,Casual Visitor,$200-400k,1,9/20/20 18:42,1.0,Email,1,180.8,2,1,0,0,0
5072,foster3@cox.net,0.0,0.0,242.99,0.0,2.0,Casual Visitor,$200-400k,1,9/20/20 19:12,1.0,Email,1,121.5,2,1,0,0,0
5073,fpearson@mail.com,0.0,0.0,108.77,0.0,2.0,Casual Visitor,$100-200k,1,9/20/20 19:21,1.0,Email,1,54.38,0,1,0,0,0
5074,rtho43@live.com,0.0,269.01,0.0,0.0,0.0,Luxury Estate,$400-800k,1,9/20/20 19:24,3.0,Concierge,1,,3,0,0,1,0
5075,acar8@verizon.net,0.0,0.0,355.92,0.0,2.0,Casual Visitor,$200-400k,1,9/20/20 20:37,1.0,Email,1,177.96,2,1,0,0,0
5076,russo8@charter.net,0.0,0.0,38.26,0.0,1.0,Casual Visitor,Below $100k,1,9/20/20 21:06,1.0,Email,1,38.26,6,1,0,0,0
5077,colonh@verizon.net,0.0,0.0,149.85,0.0,2.0,Casual Visitor,$200-400k,1,9/20/20 22:26,1.0,Email,1,74.92,2,1,0,0,0
5078,clark1@gmail.com,0.0,0.0,97.97,0.0,1.0,Casual Visitor,$100-200k,1,9/21/20 0:14,1.0,Email,1,97.97,0,1,0,0,0
5079,rkramer@earthlink.net,89.15,38.29,294.81,0.0,4.0,Casual Visitor,$400-800k,1,9/21/20 0:28,1.0,Email,1,73.7,3,1,0,0,0
5080,c.lee@mail.com,0.0,0.0,492.73,0.0,3.0,Casual Visitor,$200-400k,1,9/21/20 1:33,1.0,Email,1,164.24,2,1,0,0,0
5081,fwilkins@mac.com,126.4,46.82,166.96,0.0,4.0,Casual Visitor,$400-800k,1,9/21/20 3:07,1.0,Email,1,41.74,3,1,0,0,0
5082,walker1@mac.com,0.0,0.0,174.27,0.0,2.0,Casual Visitor,$200-400k,1,9/21/20 3:32,1.0,Email,1,87.14,2,1,0,0,0
5083,aski64@msn.com,210.01,1211.1,211.44,169.87,1.0,Luxury Estate,$800-1200k,1,9/21/20 3:36,3.0,Concierge,1,211.44,4,0,0,1,0
5084,hudson4@mac.com,0.0,0.0,153.78,0.0,1.0,Wine Enthusiast,$100-200k,1,9/21/20 4:31,4.0,Email,1,153.78,0,0,0,0,1
5085,tcoo14@googlemail.com,0.0,0.0,94.31,0.0,2.0,Casual Visitor,$200-400k,1,9/21/20 4:42,1.0,Email,1,47.16,2,1,0,0,0
5086,g.baker@gmail.com,0.0,0.0,107.79,0.0,1.0,Casual Visitor,$100-200k,1,9/21/20 4:53,1.0,Email,1,107.79,0,1,0,0,0
5087,ftaylor8@comcast.net,0.0,0.0,654.28,0.0,4.0,Casual Visitor,$400-800k,1,9/21/20 5:26,1.0,Email,1,163.57,3,1,0,0,0
5088,ortizm@hotmail.com,0.0,0.0,51.16,0.0,3.0,Casual Visitor,$200-400k,1,9/21/20 5:56,1.0,Email,1,17.05,2,1,0,0,0
5089,harrisa@me.com,0.0,0.0,24.0,0.0,3.0,Casual Visitor,$200-400k,1,9/21/20 6:03,1.0,Email,1,8.0,2,1,0,0,0
5090,cduncan8@comcast.net,0.0,0.0,193.96,0.0,1.0,Wine Enthusiast,$100-200k,1,9/21/20 8:35,4.0,Email,1,193.96,0,0,0,0,1
5091,mfrazier4@hotmail.com,0.0,0.0,0.0,445.94,0.0,High Roller,$200-400k,1,9/21/20 9:03,2.0,Concierge,1,,2,0,1,0,0
5092,jonesd@google.com,0.0,0.0,89.08,0.0,3.0,Casual Visitor,$200-400k,1,9/21/20 10:03,1.0,Email,1,29.69,2,1,0,0,0
5093,scottg@cox.net,0.0,0.0,109.65,0.0,1.0,Casual Visitor,$100-200k,1,9/21/20 11:35,1.0,Email,1,109.65,0,1,0,0,0
5094,miller2@me.com,147.71,0.0,0.0,0.0,0.0,Wine Enthusiast,$100-200k,1,9/21/20 11:54,4.0,Email,1,,0,0,0,0,1
5095,stein2@google.com,0.0,0.0,221.36,0.0,2.0,Casual Visitor,$200-400k,1,9/21/20 14:32,1.0,Email,1,110.68,2,1,0,0,0
5096,wilson5@comcast.net,0.0,54.97,0.0,0.0,0.0,Luxury Estate,$400-800k,1,9/21/20 16:45,3.0,Concierge,1,,3,0,0,1,0
5097,pauw73@yahoo.com,0.0,0.0,128.84,0.0,1.0,Casual Visitor,$100-200k,1,9/21/20 18:06,1.0,Email,1,128.84,0,1,0,0,0
5098,iwilliams4@mac.com,0.0,0.0,362.53,0.0,2.0,Casual Visitor,$200-400k,1,9/21/20 19:10,1.0,Email,1,181.26,2,1,0,0,0
5099,b.davis@charter.net,0.0,0.0,119.09,0.0,1.0,Casual Visitor,Below $100k,1,9/21/20 21:12,1.0,Email,1,119.09,6,1,0,0,0
5100,p.tate@hotmail.com,0.0,0.0,338.92,0.0,2.0,Casual Visitor,$200-400k,1,9/21/20 22:06,1.0,Email,1,169.46,2,1,0,0,0
5101,nbar42@sbcglobal.net,0.0,414.37,0.0,0.0,0.0,Luxury Estate,$800-1200k,1,9/21/20 23:00,3.0,Concierge,1,,4,0,0,1,0
5102,r.morris@facebook.com,131.77,0.0,415.7,0.0,4.0,Casual Visitor,$400-800k,1,9/22/20 0:25,1.0,Email,1,103.92,3,1,0,0,0
5103,medwards@bellsouth.net,0.0,0.0,165.09,0.0,3.0,Casual Visitor,$200-400k,1,9/22/20 0:32,1.0,Email,1,55.03,2,1,0,0,0
5104,reynoldsc@live.com,0.0,0.0,0.0,570.36,0.0,High Roller,$400-800k,1,9/22/20 1:35,2.0,Concierge,1,,3,0,1,0,0
5105,lutza@cox.net,0.0,0.0,282.54,0.0,2.0,Casual Visitor,$200-400k,1,9/22/20 2:14,1.0,Email,1,141.27,2,1,0,0,0
5106,ejac59@googlemail.com,0.0,53.15,48.82,0.0,4.0,Casual Visitor,$400-800k,1,9/22/20 4:11,1.0,Email,1,12.2,3,1,0,0,0
5107,wilson9@mail.com,0.0,0.0,112.27,0.0,1.0,Casual Visitor,$100-200k,1,9/22/20 10:28,1.0,Email,1,112.27,0,1,0,0,0
5108,clopez@gmx.com,106.71,96.23,268.18,0.0,4.0,Casual Visitor,$400-800k,1,9/22/20 10:51,1.0,Email,1,67.04,3,1,0,0,0
5109,bwat25@charter.net,0.0,0.0,113.02,0.0,2.0,Casual Visitor,$100-200k,1,9/22/20 11:24,1.0,Email,1,56.51,0,1,0,0,0
5110,garcia1@msn.com,0.0,0.0,43.77,0.0,2.0,Casual Visitor,$200-400k,1,9/22/20 12:09,1.0,Email,1,21.88,2,1,0,0,0
5111,lhop8@charter.net,0.0,53.42,198.31,0.0,4.0,Casual Visitor,$400-800k,1,9/22/20 12:24,1.0,Email,1,49.58,3,1,0,0,0
5112,knightc@me.com,0.0,0.0,82.81,0.0,2.0,Casual Visitor,$200-400k,1,9/22/20 14:03,1.0,Email,1,41.4,2,1,0,0,0
5113,l.maxwell@sbcglobal.net,0.0,61.43,0.0,0.0,0.0,Luxury Estate,$400-800k,1,9/22/20 14:26,3.0,Concierge,1,,3,0,0,1,0
5114,r.hamilton@verizon.net,0.0,0.0,111.75,0.0,2.0,Casual Visitor,$200-400k,1,9/22/20 15:22,1.0,Email,1,55.88,2,1,0,0,0
5115,kent1@aol.com,0.0,0.0,0.0,482.57,0.0,High Roller,$400-800k,1,9/22/20 17:51,2.0,Concierge,1,,3,0,1,0,0
5116,jmor21@bellsouth.net,262.22,0.0,192.95,0.0,1.0,Wine Enthusiast,$200-400k,1,9/22/20 20:47,4.0,Email,1,192.95,2,0,0,0,1
5117,pmullins@mac.com,0.0,0.0,206.76,0.0,3.0,Casual Visitor,$200-400k,1,9/22/20 20:53,1.0,Email,1,68.92,2,1,0,0,0
5118,e.grant@earthlink.net,0.0,227.54,0.0,0.0,0.0,Luxury Estate,$400-800k,1,9/22/20 21:19,3.0,Concierge,1,,3,0,0,1,0
5119,w.maldonado@gmx.com,0.0,0.0,34.84,0.0,1.0,Casual Visitor,Below $100k,1,9/22/20 22:26,1.0,Email,1,34.84,6,1,0,0,0
5120,robinson5@google.com,0.0,0.0,229.19,0.0,3.0,Casual Visitor,$200-400k,1,9/22/20 23:25,1.0,Email,1,76.4,2,1,0,0,0
5121,m.love@mail.com,0.0,0.0,139.19,0.0,1.0,Casual Visitor,Below $100k,1,9/22/20 23:44,1.0,Email,1,139.19,6,1,0,0,0
5122,helc17@bellsouth.net,0.0,0.0,24.0,0.0,4.0,Casual Visitor,$200-400k,1,9/22/20 23:59,1.0,Email,1,6.0,2,1,0,0,0
5123,jcooley2@mail.com,0.0,44.35,715.24,0.0,4.0,Casual Visitor,$400-800k,1,9/23/20 2:34,1.0,Email,1,178.81,3,1,0,0,0
5124,doylel@earthlink.net,0.0,0.0,444.82,0.0,3.0,Casual Visitor,$200-400k,1,9/23/20 5:46,1.0,Email,1,148.27,2,1,0,0,0
5125,gregorye@juno.com,107.27,62.24,24.0,0.0,4.0,Casual Visitor,$400-800k,1,9/23/20 8:07,1.0,Email,1,6.0,3,1,0,0,0
5126,c.rogers@bellsouth.net,0.0,0.0,505.74,0.0,3.0,Casual Visitor,$200-400k,1,9/23/20 8:10,1.0,Email,1,168.58,2,1,0,0,0
5127,pattersona@live.com,1178.08,243.08,6838.28,802.47,10.0,High Roller,$1200-1800k,1,9/23/20 11:43,2.0,Concierge,1,683.83,1,0,1,0,0
5128,jbray@gmx.com,0.0,0.0,350.96,0.0,2.0,Casual Visitor,$200-400k,1,9/23/20 13:18,1.0,Email,1,175.48,2,1,0,0,0
5129,dorc5@cox.net,0.0,73.69,0.0,0.0,0.0,Luxury Estate,$400-800k,1,9/23/20 13:58,3.0,Concierge,1,,3,0,0,1,0
5130,carrj@msn.com,0.0,0.0,502.62,0.0,4.0,Casual Visitor,$400-800k,1,9/23/20 14:09,1.0,Email,1,125.66,3,1,0,0,0
5131,pierce2@earthlink.net,0.0,0.0,24.0,0.0,1.0,Casual Visitor,Below $100k,1,9/23/20 18:35,1.0,Email,1,24.0,6,1,0,0,0
5132,s.gutierrez@me.com,0.0,0.0,130.08,0.0,4.0,Casual Visitor,$400-800k,1,9/23/20 19:13,1.0,Email,1,32.52,3,1,0,0,0
5133,agreen8@sbcglobal.net,0.0,0.0,167.13,0.0,2.0,Casual Visitor,$100-200k,1,9/23/20 21:12,1.0,Email,1,83.56,0,1,0,0,0
5134,moore9@msn.com,0.0,0.0,230.24,0.0,3.0,Casual Visitor,$200-400k,1,9/23/20 22:03,1.0,Email,1,76.75,2,1,0,0,0
5135,micm32@sbcglobal.net,0.0,195.84,0.0,0.0,0.0,Luxury Estate,$400-800k,1,9/24/20 1:58,3.0,Concierge,1,,3,0,0,1,0
5136,wolfem@att.net,128.52,70.81,219.11,0.0,3.0,Casual Visitor,$400-800k,1,9/24/20 2:35,1.0,Email,1,73.04,3,1,0,0,0
5137,pierce5@bellsouth.net,326.68,662.08,60.05,197.05,1.0,Luxury Estate,$1200-1800k,1,9/24/20 3:19,3.0,Concierge,1,60.05,1,0,0,1,0
5138,braj18@live.com,0.0,0.0,139.74,0.0,2.0,Casual Visitor,$200-400k,1,9/24/20 4:33,1.0,Email,1,69.87,2,1,0,0,0
5139,rogers1@hotmail.com,0.0,0.0,176.33,0.0,1.0,Casual Visitor,Below $100k,1,9/24/20 6:37,1.0,Email,1,176.33,6,1,0,0,0
5140,chamilton3@att.net,103.21,83.99,486.55,0.0,4.0,Casual Visitor,$400-800k,1,9/24/20 9:21,1.0,Email,1,121.64,3,1,0,0,0
5141,jonesm@gmx.com,0.0,0.0,553.14,0.0,4.0,Casual Visitor,$400-800k,1,9/24/20 13:09,1.0,Email,1,138.28,3,1,0,0,0
5142,jhen29@hotmail.com,0.0,158.27,0.0,0.0,0.0,Luxury Estate,$400-800k,1,9/24/20 15:19,3.0,Concierge,1,,3,0,0,1,0
5143,ariggs9@charter.net,345.14,1204.49,267.6,228.44,2.0,Luxury Estate,$800-1200k,1,9/24/20 16:42,3.0,Concierge,1,133.8,4,0,0,1,0
5144,bwil65@bellsouth.net,0.0,0.0,0.0,205.62,0.0,High Roller,$200-400k,1,9/24/20 16:58,2.0,Concierge,1,,2,0,1,0,0
5145,figueroaj@comcast.net,314.43,56.39,344.85,0.0,1.0,Wine Enthusiast,$200-400k,1,9/24/20 17:05,4.0,Email,1,344.85,2,0,0,0,1
5146,weaver4@earthlink.net,0.0,0.0,27.58,0.0,1.0,Casual Visitor,$100-200k,1,9/24/20 18:29,1.0,Email,1,27.58,0,1,0,0,0
